,open,high,low,close,volume
2020-03-05 15:15:00,284.3242,285.3887,283.9105,284.0221,4374397.0
2020-03-05 15:30:00,284.0454,284.5985,283.5387,283.8083,2937475.0
2020-03-05 15:45:00,283.8083,285.1377,283.5387,284.4869,3370457.0
2020-03-05 16:00:00,284.5055,286.3927,284.3475,286.2068,4268213.0
2020-03-05 16:15:00,286.2114,286.7645,285.6397,286.2718,3532872.0
2020-03-05 16:30:00,286.2718,286.5228,284.4776,284.5334,3675671.0
2020-03-05 16:45:00,284.5334,285.1284,283.7897,284.2266,3501112.0
2020-03-05 17:00:00,284.2359,284.5427,283.2784,283.6131,2933117.0
2020-03-05 17:15:00,283.6131,283.9013,282.5161,283.0387,3726537.0
2020-03-05 17:30:00,283.0274,283.6689,281.2611,281.289,3745540.0
2020-03-05 17:45:00,281.2657,281.9676,280.7963,281.1979,5851248.0
2020-03-05 18:00:00,281.196,281.6794,280.4058,280.6382,4009258.0
2020-03-05 18:15:00,280.6475,281.7538,280.2571,281.7538,4086600.0
2020-03-05 18:30:00,281.7538,282.702,281.3727,281.4574,4167512.0
2020-03-05 18:45:00,281.4656,282.7764,281.3076,282.135,2488314.0
2020-03-05 19:00:00,282.1257,282.135,280.8335,281.8654,2534733.0
2020-03-05 19:15:00,281.8561,281.8747,279.9131,280.2291,3667557.0
2020-03-05 19:30:00,280.2013,281.8003,280.192,281.0938,3249392.0
2020-03-05 19:45:00,281.0938,281.5307,280.4616,281.0473,2556519.0
2020-03-05 20:00:00,281.0845,281.1217,279.3832,279.6621,4463922.0
2020-03-05 20:15:00,279.6528,280.0247,278.8998,279.4948,4711252.0
2020-03-05 20:30:00,279.4855,281.5121,279.0765,280.4895,7577173.0
2020-03-05 20:45:00,280.5081,281.8561,279.783,281.1681,18017346.0
2020-03-05 21:00:00,281.1588,282.4588,280.3965,280.7033,12698744.0
2020-03-05 21:15:00,280.7498,281.1774,280.6196,280.8428,315096.0
2020-03-05 21:30:00,280.8707,281.2332,280.4895,281.0752,413384.0
2020-03-05 21:45:00,281.0938,281.3819,280.7126,281.3076,189115.0
2020-03-05 22:00:00,281.3076,281.6794,280.7498,280.7498,101792.0
2020-03-05 22:15:00,281.1495,281.2146,281.0845,281.1681,55810.0
2020-03-05 22:30:00,281.1495,281.3262,281.0473,281.0938,37755.0
2020-03-05 22:45:00,281.0938,281.3448,280.6382,281.3448,950467.0
2020-03-05 23:00:00,281.3448,281.447,280.7498,281.3262,149160.0
2020-03-05 23:15:00,281.3448,291.0526,281.289,281.4935,273383.0
2020-03-05 23:30:00,281.1774,281.5679,281.1774,281.5493,68728.0
2020-03-05 23:45:00,281.54,281.6143,281.4656,281.5865,45761.0
2020-03-06 00:00:00,281.6051,282.1907,281.5586,282.0606,64477.0
2020-03-06 00:15:00,282.0327,282.5719,282.0327,282.1443,74914.0
2020-03-06 00:30:00,282.1443,282.3674,280.9357,281.1217,78370.0
2020-03-06 00:45:00,281.0845,281.4191,280.6104,281.3819,111979.0
2020-03-06 09:00:00,277.6913,278.5187,277.4031,277.8214,38631.0
2020-03-06 09:15:00,277.5704,277.5797,276.8639,277.0777,19133.0
2020-03-06 09:30:00,277.087,277.1428,275.9436,275.9808,53248.0
2020-03-06 09:45:00,275.8692,276.5943,275.079,275.0883,54447.0
2020-03-06 10:00:00,275.0511,275.1441,274.0936,274.6142,67651.0
2020-03-06 10:15:00,274.7072,274.7072,273.4986,273.5823,78954.0
2020-03-06 10:30:00,273.4801,273.917,272.3831,272.6713,65362.0
2020-03-06 10:45:00,272.6248,273.7682,272.6155,273.6381,49291.0
2020-03-06 11:00:00,273.5172,274.3725,272.662,272.7549,179737.0
2020-03-06 11:15:00,272.8293,273.7311,272.6341,273.0338,89239.0
2020-03-06 11:30:00,273.1268,274.2052,273.1268,273.9542,122805.0
2020-03-06 11:45:00,273.9263,274.6235,273.7775,273.8147,132120.0
2020-03-06 12:00:00,273.7775,274.5956,273.7403,274.1587,255248.0
2020-03-06 12:15:00,274.0936,274.4469,273.0338,273.1175,376496.0
2020-03-06 12:30:00,273.1268,273.666,272.6527,272.8665,202688.0
2020-03-06 12:45:00,272.8851,273.3499,271.3605,272.6341,511232.0
2020-03-06 13:00:00,277.84,281.4935,271.4347,271.8625,1384713.0
2020-03-06 13:15:00,271.8253,272.6992,271.6766,272.3087,286798.0
2020-03-06 13:30:00,272.4482,273.8984,272.1228,272.3459,800227.0
2020-03-06 13:45:00,272.3459,272.9409,271.6208,272.7549,354670.0
2020-03-06 14:00:00,272.662,272.662,271.0723,271.1002,580289.0
2020-03-06 14:15:00,271.0537,272.5132,270.5238,272.5132,936127.0
2020-03-06 14:30:00,272.5504,274.0006,271.909,273.1082,11648225.0
2020-03-06 14:45:00,273.1175,273.1547,271.0227,272.7085,8772690.0
2020-03-06 15:00:00,272.6992,273.7022,272.0205,273.1547,7937899.0
2020-03-06 15:15:00,273.1454,275.7577,272.9966,275.5624,7864566.0
2020-03-06 15:30:00,275.5438,276.8546,274.3074,276.2596,6706904.0
2020-03-06 15:45:00,276.2364,277.0034,275.4137,276.176,4747238.0
2020-03-06 16:00:00,276.1853,276.5386,274.2516,274.4283,4112037.0
2020-03-06 16:15:00,274.4283,275.0093,274.0192,274.3818,4608304.0
2020-03-06 16:30:00,274.3632,275.3858,273.917,274.1494,4143514.0
2020-03-06 16:45:00,274.1587,274.4748,272.4063,274.1867,3678848.0
2020-03-06 17:00:00,274.168,274.3911,272.5411,272.9827,3855837.0
2020-03-06 17:15:00,272.978,273.3778,272.3738,272.5737,3532976.0
2020-03-06 17:30:00,272.5737,274.9861,272.3831,274.828,4277691.0
2020-03-06 17:45:00,274.8187,275.2464,273.6846,273.824,2606009.0
2020-03-06 18:00:00,273.8054,274.9768,273.7589,274.0192,2427486.0
2020-03-06 18:15:00,274.0285,275.8413,274.0192,274.7908,2940004.0
2020-03-06 18:30:00,274.7908,275.2835,273.9077,274.2609,2968740.0
2020-03-06 18:45:00,274.2609,274.3353,272.727,272.9688,3430694.0
2020-03-06 19:00:00,272.9873,273.0431,272.0763,272.411,5076842.0
2020-03-06 19:15:00,272.4203,273.2848,271.9647,272.8014,3647909.0
2020-03-06 19:30:00,272.7921,273.0803,270.8771,271.063,3972343.0
2020-03-06 19:45:00,271.063,271.6952,270.1241,270.5331,5617544.0
2020-03-06 20:00:00,270.5238,271.4627,269.808,270.5052,6298294.0
2020-03-06 20:15:00,270.4959,272.6341,270.4773,271.6208,7790807.0
2020-03-06 20:30:00,271.6208,274.4934,271.221,274.1401,13081863.0
2020-03-06 20:45:00,274.1401,277.7564,273.7125,276.4921,27178755.0
2020-03-06 21:00:00,276.4921,276.5571,275.172,276.0273,15633121.0
2020-03-06 21:15:00,275.9622,276.1667,275.8599,275.9715,415834.0
2020-03-06 21:30:00,275.9622,276.5293,275.5252,275.8878,281679.0
2020-03-06 21:45:00,275.9343,276.5293,275.4881,275.7948,336835.0
2020-03-06 22:00:00,275.7298,276.5293,275.2928,275.3858,321934.0
2020-03-06 22:15:00,275.3858,275.581,275.265,275.3021,116182.0
2020-03-06 22:30:00,275.3579,275.3858,275.2185,275.265,61117.0
2020-03-06 22:45:00,275.265,275.3951,274.6979,274.7072,157224.0
2020-03-06 23:00:00,274.8001,275.3114,274.3446,274.7537,151696.0
2020-03-06 23:15:00,274.5677,275.2464,274.5677,274.8466,28473.0
2020-03-06 23:30:00,274.8001,274.8001,274.5305,274.5305,32709.0
2020-03-06 23:45:00,274.6979,274.7072,274.5212,274.6142,12153.0
2020-03-07 00:00:00,274.5677,275.172,274.4748,274.8559,22887.0
2020-03-07 00:15:00,274.9768,274.9768,274.7537,274.7908,6740.0
2020-03-07 00:30:00,274.7815,274.8931,274.6235,274.7072,32333.0
2020-03-07 00:45:00,274.7351,274.8373,274.4562,274.7072,27535.0
2020-03-09 08:00:00,260.4838,269.0364,257.7134,258.9684,92725.0
2020-03-09 08:15:00,258.9963,259.6936,257.5182,258.234,115747.0
2020-03-09 08:30:00,257.9551,258.6245,257.0813,258.6245,63163.0
2020-03-09 08:45:00,258.4386,260.0189,258.4386,259.2845,34535.0
2020-03-09 09:00:00,259.1358,261.181,258.5873,261.181,51777.0
2020-03-09 09:15:00,260.9951,263.2076,260.7626,261.8782,97288.0
2020-03-09 09:30:00,261.9712,261.9712,261.2368,261.3204,30497.0
2020-03-09 09:45:00,261.59,261.6923,259.4797,259.6564,105707.0
2020-03-09 10:00:00,260.1584,260.1584,258.9499,258.9777,53431.0
2020-03-09 10:15:00,258.987,261.7016,258.9034,260.8556,37150.0
2020-03-09 10:30:00,260.7812,261.683,260.3071,260.6697,57282.0
2020-03-09 10:45:00,260.6697,261.2275,259.3682,259.6006,50140.0
2020-03-09 11:00:00,259.833,261.2275,258.9963,258.9963,252648.0
2020-03-09 11:15:00,259.0614,259.9167,258.485,258.7174,190932.0
2020-03-09 11:30:00,258.5873,258.7174,257.6763,258.0667,367710.0
2020-03-09 11:45:00,257.9551,259.1823,257.6948,258.9034,357903.0
2020-03-09 12:00:00,257.8343,262.9194,256.2725,256.691,820295.0
2020-03-09 12:15:00,256.728,257.667,256.3004,256.6165,446020.0
2020-03-09 12:30:00,256.7466,257.5089,256.3376,257.4996,499533.0
2020-03-09 12:45:00,257.3974,258.7639,257.0813,257.8622,646455.0
2020-03-09 13:00:00,257.8622,258.1225,256.4027,256.5235,670257.0
2020-03-09 13:15:00,256.5235,256.57,254.6456,255.7891,1784180.0
2020-03-09 13:30:00,255.9192,257.4717,255.6961,256.9047,5186522.0
2020-03-09 13:45:00,256.8582,261.841,254.2552,260.2328,9921811.0
2020-03-09 14:00:00,260.084,262.2779,258.7453,261.2646,10120026.0
2020-03-09 14:15:00,261.2693,262.7428,259.9817,260.9672,9364168.0
2020-03-09 14:30:00,260.9393,262.1013,260.428,260.9532,7583610.0
2020-03-09 14:45:00,260.9486,261.3251,258.829,259.0056,6515266.0
2020-03-09 15:00:00,259.0056,260.2049,258.4571,259.8888,4991698.0
2020-03-09 15:15:00,259.8981,261.9712,259.7029,261.2554,5444788.0
2020-03-09 15:30:00,261.2646,263.3749,260.3536,263.3005,7534386.0
2020-03-09 15:45:00,263.3005,264.0907,262.7707,262.7985,6487946.0
2020-03-09 16:00:00,262.7985,264.193,261.7852,263.0774,5311170.0
2020-03-09 16:15:00,263.096,263.5794,261.181,261.2368,6188210.0
2020-03-09 16:30:00,261.2368,261.8131,259.5169,259.8237,5750373.0
2020-03-09 16:45:00,259.8423,260.4838,259.3775,260.0282,4276155.0
2020-03-09 17:00:00,260.0282,260.9579,259.0289,260.679,4458872.0
2020-03-09 17:15:00,260.6697,260.6883,258.6617,258.987,3247052.0
2020-03-09 17:30:00,258.987,259.0242,256.4677,256.8768,5767887.0
2020-03-09 17:45:00,256.8768,258.2154,255.9657,256.4305,6950000.0
2020-03-09 18:00:00,256.4305,256.7559,254.7758,256.4491,9059270.0
2020-03-09 18:15:00,256.4584,258.0016,255.5846,255.6032,6905680.0
2020-03-09 18:30:00,255.6032,256.4863,254.2087,254.6271,7866052.0
2020-03-09 18:45:00,254.6456,258.1039,254.4132,257.1278,10082907.0
2020-03-09 19:00:00,257.165,258.578,256.2725,256.3841,8459939.0
2020-03-09 19:15:00,256.3841,259.424,256.1609,258.3456,9862344.0
2020-03-09 19:30:00,258.3363,259.5634,256.9883,258.8848,11592964.0
2020-03-09 19:45:00,258.8941,259.675,255.064,255.0919,27240453.0
2020-03-09 20:00:00,255.1012,256.3376,253.6323,256.1702,10536196.0
2020-03-09 20:15:00,256.1238,256.319,255.5219,255.5567,1224291.0
2020-03-09 20:30:00,255.5567,256.5328,255.1384,255.3429,1876224.0
2020-03-09 20:45:00,255.3708,255.4265,254.5434,254.72,500634.0
2020-03-09 21:00:00,254.72,256.8117,254.4876,254.5992,193411.0
2020-03-09 21:15:00,254.6456,254.7665,254.562,254.6735,145082.0
2020-03-09 21:30:00,254.6735,254.6735,254.1343,254.4411,235443.0
2020-03-09 21:45:00,254.4411,254.8688,254.2645,254.813,97076.0
2020-03-09 22:00:00,254.7572,254.7572,251.2525,252.0427,610584.0
2020-03-09 22:15:00,252.0241,254.7479,251.708,253.5022,257173.0
2020-03-09 22:30:00,254.9338,256.0122,253.1489,254.3761,320146.0
2020-03-09 22:45:00,254.4039,257.8529,254.1158,257.5554,481405.0
2020-03-09 23:00:00,257.6484,259.9167,257.5647,258.2712,707706.0
2020-03-09 23:15:00,258.2061,260.0189,257.6577,260.0189,349655.0
2020-03-09 23:30:00,260.0189,260.8742,259.4147,260.8742,211437.0
2020-03-09 23:45:00,260.8556,261.7666,260.3071,260.5302,267949.0
2020-03-10 08:00:00,262.1199,263.4772,261.4506,261.5807,86510.0
2020-03-10 08:15:00,261.5249,263.8304,261.5249,263.5515,38791.0
2020-03-10 08:30:00,263.6445,265.0669,263.4307,265.0111,55250.0
2020-03-10 08:45:00,264.9925,265.9128,264.5834,265.7827,65070.0
2020-03-10 09:00:00,265.7827,265.9686,265.039,265.2528,51947.0
2020-03-10 09:15:00,265.3457,266.6937,265.3364,266.2475,54385.0
2020-03-10 09:30:00,266.1917,267.6419,266.1545,267.2236,50711.0
2020-03-10 09:45:00,267.1028,268.0417,267.1028,267.6512,127822.0
2020-03-10 10:00:00,267.6977,267.958,266.8146,267.7256,142096.0
2020-03-10 10:15:00,267.9208,267.9208,266.9075,267.047,215374.0
2020-03-10 10:30:00,266.9912,267.707,266.7216,267.6234,138218.0
2020-03-10 10:45:00,267.6791,268.1532,267.6048,267.6048,171893.0
2020-03-10 11:00:00,267.5955,267.7442,266.8053,266.9447,257238.0
2020-03-10 11:15:00,266.8425,266.9168,265.9779,266.0616,352429.0
2020-03-10 11:30:00,266.0337,266.7123,266.0337,266.4241,156803.0
2020-03-10 11:45:00,266.2661,266.452,265.5038,265.8756,274720.0
2020-03-10 12:00:00,265.8385,267.633,262.0827,265.3086,1006033.0
2020-03-10 12:15:00,265.4015,265.4387,263.784,263.784,518659.0
2020-03-10 12:30:00,263.7003,264.3138,262.4639,262.5568,625506.0
2020-03-10 12:45:00,262.6684,265.2807,262.4732,264.4812,937741.0
2020-03-10 13:00:00,264.2953,265.0576,254.9338,264.2209,660933.0
2020-03-10 13:15:00,264.174,264.8251,258.0667,264.6206,1224297.0
2020-03-10 13:30:00,264.5927,265.1133,261.6365,262.0734,10262618.0
2020-03-10 13:45:00,262.0781,263.4225,261.1438,262.7521,6371276.0
2020-03-10 14:00:00,262.7428,264.7508,262.1757,264.3696,5029127.0
2020-03-10 14:15:00,264.3603,264.6206,262.3895,262.4918,4861382.0
2020-03-10 14:30:00,262.4639,262.5382,260.9114,261.1437,5478633.0
2020-03-10 14:45:00,261.1345,261.4141,258.9638,258.9963,7808099.0
2020-03-10 15:00:00,258.987,260.586,258.5873,258.5873,5515655.0
2020-03-10 15:15:00,258.6245,259.1544,255.4916,255.5567,9893491.0
2020-03-10 15:30:00,255.5613,257.0441,254.2552,256.9418,9353722.0
2020-03-10 15:45:00,256.9511,258.0574,255.2406,256.0773,6889927.0
2020-03-10 16:00:00,256.0819,260.1398,256.0773,259.8609,7559117.0
2020-03-10 16:15:00,259.833,260.5581,258.0388,258.0388,4830259.0
2020-03-10 16:30:00,258.0481,258.7639,256.3097,258.6896,6945566.0
2020-03-10 16:45:00,258.6878,259.6099,257.8343,258.7732,5142163.0
2020-03-10 17:00:00,258.7639,260.1398,257.481,260.0375,4582082.0
2020-03-10 17:15:00,260.0282,261.1252,259.173,259.6279,5260187.0
2020-03-10 17:30:00,259.6099,260.5302,258.3828,258.9034,4793400.0
2020-03-10 17:45:00,258.9313,258.9313,257.0162,257.667,4859050.0
2020-03-10 18:00:00,257.6913,259.1637,256.6815,259.0428,5494942.0
2020-03-10 18:15:00,259.0428,259.5541,257.6484,259.2845,4800309.0
2020-03-10 18:30:00,259.2566,262.2408,258.9777,262.1664,5893945.0
2020-03-10 18:45:00,262.1571,263.7282,261.7202,262.6126,7710322.0
2020-03-10 19:00:00,262.6126,264.4318,262.1664,264.1372,7168676.0
2020-03-10 19:15:00,264.1279,266.3869,263.44,264.2116,9676315.0
2020-03-10 19:30:00,264.2023,266.0058,263.2913,264.9925,8963633.0
2020-03-10 19:45:00,265.0111,268.2183,264.9553,268.1439,23653639.0
2020-03-10 20:00:00,268.1439,268.5065,261.5696,266.6286,8288519.0
2020-03-10 20:15:00,266.6844,267.0377,257.8808,266.7123,519479.0
2020-03-10 20:30:00,266.7495,267.4839,266.2568,266.7123,517198.0
2020-03-10 20:45:00,266.703,267.8465,266.6844,267.8,284011.0
2020-03-10 21:00:00,267.8,268.1254,267.456,267.549,477959.0
2020-03-10 21:15:00,267.5118,267.5118,267.1492,267.2701,122578.0
2020-03-10 21:30:00,267.2236,268.1254,267.0842,267.1121,75943.0
2020-03-10 21:45:00,267.1121,267.3631,266.3405,266.5263,266822.0
2020-03-10 22:00:00,266.4148,267.1028,265.197,265.2249,322081.0
2020-03-10 22:15:00,265.1784,268.1254,264.4626,265.2342,290246.0
2020-03-10 22:30:00,268.1254,268.1254,265.1412,265.3736,96542.0
2020-03-10 22:45:00,265.2435,265.4107,263.691,264.2023,217119.0
2020-03-10 23:00:00,264.1558,264.853,263.6445,263.7375,98695.0
2020-03-10 23:15:00,263.7189,263.9699,263.5051,263.598,105548.0
2020-03-10 23:30:00,263.6724,263.942,262.1571,262.1571,147121.0
2020-03-10 23:45:00,262.0827,263.282,261.8317,263.2169,201881.0
2020-03-11 08:00:00,261.5064,262.4081,260.8556,261.9712,57600.0
2020-03-11 08:15:00,262.1013,262.2036,259.8888,260.0747,37496.0
2020-03-11 08:30:00,259.833,261.8131,259.833,261.8131,24062.0
2020-03-11 08:45:00,261.9619,264.0721,261.9619,263.1332,35226.0
2020-03-11 09:00:00,263.2541,263.2541,262.0827,262.5661,13910.0
2020-03-11 09:15:00,262.343,263.031,261.934,263.031,11319.0
2020-03-11 09:30:00,262.8729,263.0774,261.2275,261.6365,37280.0
2020-03-11 09:45:00,261.5993,261.9619,260.93,261.9619,9700.0
2020-03-11 10:00:00,261.8782,261.8875,261.3855,261.7016,12990.0
2020-03-11 10:15:00,261.7481,261.9805,260.1212,260.5488,82819.0
2020-03-11 10:30:00,260.7255,262.6312,260.5023,261.5249,55651.0
2020-03-11 10:45:00,261.7388,262.4267,261.5714,261.5807,109444.0
2020-03-11 11:00:00,261.683,261.9154,260.8742,261.0043,204574.0
2020-03-11 11:15:00,261.0964,261.3948,260.1026,260.2235,282379.0
2020-03-11 11:30:00,260.1584,260.6418,259.331,259.5076,356261.0
2020-03-11 11:45:00,259.4612,260.2978,258.9777,260.1584,225419.0
2020-03-11 12:00:00,261.5528,261.841,259.0614,259.6471,319782.0
2020-03-11 12:15:00,259.6006,260.7812,258.9777,259.3682,555558.0
2020-03-11 12:30:00,259.2752,268.1254,258.1597,258.6152,742416.0
2020-03-11 12:45:00,258.6152,258.8569,257.5089,257.6112,721468.0
2020-03-11 13:00:00,257.5647,259.0521,257.5089,258.8662,505039.0
2020-03-11 13:15:00,258.8848,261.0415,258.578,260.9579,956181.0
2020-03-11 13:30:00,260.9486,262.1013,259.4333,260.5023,8514555.0
2020-03-11 13:45:00,260.5023,261.0601,259.582,260.7348,5703827.0
2020-03-11 14:00:00,260.7162,261.6737,260.0096,261.1624,5260903.0
2020-03-11 14:15:00,261.1531,261.2368,258.9034,259.2287,4981573.0
2020-03-11 14:30:00,259.2102,260.1119,258.5036,258.5501,4467086.0
2020-03-11 14:45:00,258.5687,259.9817,257.7227,258.908,5694962.0
2020-03-11 15:00:00,258.9313,259.7643,257.918,258.8383,4960409.0
2020-03-11 15:15:00,258.8383,258.8941,256.728,257.2021,4971298.0
2020-03-11 15:30:00,257.2114,258.8197,256.821,257.7599,4687477.0
2020-03-11 15:45:00,257.7599,258.6803,257.1464,258.3828,3446225.0
2020-03-11 16:00:00,258.3921,260.2792,257.6112,259.926,4351658.0
2020-03-11 16:15:00,259.9167,260.9858,258.4571,258.6152,5903093.0
2020-03-11 16:30:00,258.5687,258.9034,256.412,256.7931,5219548.0
2020-03-11 16:45:00,256.7931,257.5554,256.1795,257.0627,5768596.0
2020-03-11 17:00:00,257.0348,257.1092,255.5009,255.817,5205635.0
2020-03-11 17:15:00,255.8077,257.3323,255.724,257.0999,4332235.0
2020-03-11 17:30:00,257.1371,257.5461,255.5102,255.5474,3544574.0
2020-03-11 17:45:00,255.5474,257.1092,255.3708,256.5514,4309297.0
2020-03-11 18:00:00,256.5421,256.979,254.9338,255.0547,5119213.0
2020-03-11 18:15:00,255.0268,255.6497,254.3482,254.6549,5055891.0
2020-03-11 18:30:00,254.6271,256.5793,254.5155,255.1105,7802399.0
2020-03-11 18:45:00,255.1105,255.9471,254.1065,254.4039,6155881.0
2020-03-11 19:00:00,254.4411,254.9245,251.9962,252.0427,9575175.0
2020-03-11 19:15:00,252.0334,253.9949,251.8196,253.6602,11303960.0
2020-03-11 19:30:00,253.6602,256.8861,253.2326,255.6404,14453056.0
2020-03-11 19:45:00,255.6311,256.8582,253.9903,255.0547,19708406.0
2020-03-11 20:00:00,255.064,256.8582,254.6271,255.2871,4837273.0
2020-03-11 20:15:00,255.2778,259.416,255.0547,255.3894,849573.0
2020-03-11 20:30:00,255.3894,256.1052,255.0175,255.9657,477888.0
2020-03-11 20:45:00,255.9657,256.1702,255.1569,255.3708,423108.0
2020-03-11 21:00:00,255.2871,255.5846,254.7479,254.7944,215736.0
2020-03-11 21:15:00,254.7572,254.9989,254.4876,254.4876,247273.0
2020-03-11 21:30:00,254.5434,254.9059,254.4783,254.5992,152598.0
2020-03-11 21:45:00,254.5713,254.9524,254.5713,254.9059,98605.0
2020-03-11 22:00:00,254.9245,257.6948,254.7572,257.6948,421439.0
2020-03-11 22:15:00,257.6763,257.8808,256.4491,257.825,173808.0
2020-03-11 22:30:00,255.0547,258.3177,255.0547,257.1279,183756.0
2020-03-11 22:45:00,257.23,258.0667,256.4677,257.7506,111217.0
2020-03-11 23:00:00,257.732,257.732,256.1238,256.2911,81504.0
2020-03-11 23:15:00,256.3934,256.4305,255.5195,255.817,120816.0
2020-03-11 23:30:00,255.8356,256.1331,255.1848,255.6497,90205.0
2020-03-11 23:45:00,255.4637,255.9471,254.0972,254.6271,292666.0
2020-03-12 08:00:00,245.3772,246.3533,244.5219,245.182,97392.0
2020-03-12 08:15:00,245.3307,246.2417,244.2616,244.2616,36353.0
2020-03-12 08:30:00,244.2523,244.6614,243.1182,243.3785,52801.0
2020-03-12 08:45:00,243.1461,243.7968,242.6534,243.1182,50240.0
2020-03-12 09:00:00,243.0345,243.1832,242.4488,242.4488,59961.0
